Employee ID,Employee Name,Department,Designation,Gender,Joining Date,Exit Date,Salary,Attendance %,Location,Employment Status
EMP2315,Vihaan Nair,Operations,Manager,Female,01-01-2025,,47861,91.5,Indore,Exited
EMP2316,Manoj Joshi,Operations,Coordinator,Female,07-01-2022,,78324,84.9,Chennai,Active
EMP2317,Aditya Ninawe,HR,Associate,Male,11-01-2024,,63561,71.9,Hyderabad,Active
EMP2318,Aditya Kulkarni,Admin,Associate,Male,29-10-2021,,82331,99.6,Delhi,Active
EMP2319,Akash Shinde,Sales,Associate,Male,01-06-2022,,84578,93.0,Hyderabad,Exited
EMP2320, Deepak Sharma ,Admin,Coordinator,Male,05-08-2019,05-11-2021,27307,85.9,Nagpur,Exited
EMP2321,Shreya Deshmukh,Finance,Manager,Female,04-01-2021,,21864,91.9,Hyderabad,Active
EMP2322,Aditya Singh,IT,Senior Executive,Male,06-05-2023,02-10-2024,36154,72.9,Hyderabad,Exited
EMP2323,Sai Pawar,Sales,Senior Executive,Female,08-08-2024,,42191,76.0,Hyderabad,Active
EMP2324,Nikhil Patel,sales,Executive,Male,25-01-2024,,51786,99.5,Mumbai,Active
EMP2325,Akash Mishra,hr,Executive,Female,21-11-2020,,19648,81.5,Mumbai,Active
EMP2326,Kiran Choudhary,Admin,Analyst,Female,16-03-2023,,40595,75.5,Delhi,Active
EMP2327,Pooja Singh,Human Resource,Manager,Male,13-03-2023,,75763,85.2,Wardha,Active
EMP2328,Aarav Bhosale,HR,Manager,Male,07-05-2020,24-09-2020,63751,87.7,Nagpur,Exited
EMP2329,Ritika Singh,Operations,Associate,Female,02-03-2021,,62223,93.5,Pune,Active
EMP2330,Akash Mehta,hr,Analyst,Male,17-10-2022,,65932,98.8,Wardha,Active
EMP2331,Ananya Patil,HR,Manager,Male,07-01-2023,,80970,95.4,Pune,Active
EMP2332,Akash Jain,Marketing,Senior Executive,Female,18-12-2024,06-11-2026,44336,74.1,Delhi,Exited
EMP2333,Priya Pawar,IT,Associate,Male,18-11-2023,,21123,79.6,Wardha,Exited
EMP2334,Siddharth Patil,Sales,Coordinator,Male,31-07-2024,15-08-2026,25224,75.6,Pune,Exited
EMP2335,Priya Choudhary,Admin,Executive,Female,11-12-2020,11-07-2022,21665,81.5,Hyderabad,Exited
EMP2336,Vikas Verma,IT,Senior Executive,Male,13-09-2024,,84682,97.3,Pune,Active
EMP2337,Isha Ninawe,Finance,Associate,Male,04-08-2022,,44687,87.1,Mumbai,Active
EMP2338,Vivaan Patil,Finance,Manager,Female,21-04-2020,,49508,99.5,Chennai,Exited
EMP2339,Manoj Joshi,sales,Analyst,Male,05-07-2023,,38437,88.7,Bengaluru,Active
EMP2340,Ritika Pawar,Admin,Associate,Male,22-06-2022,,53732,82.5,Chennai,Active
EMP2341,Neha Kulkarni,Finance,Executive,Female,22-06-2024,24-04-2026,69834,73.9,Delhi,Exited
EMP2342,Aditya Singh,hr,Analyst,Female,12-10-2020,,60910,98.7,Chennai,Exited
EMP2343,Priya Mehta,Sales,Associate,Male,12-03-2022,,33650,98.5,Indore,Exited
EMP2344,Deepak Reddy,Finance,Associate,Male,04-06-2020,,79467,73.3,Mumbai,Active
EMP2345,Manoj Patil,Human Resource,Associate,Female,09-12-2019,,49686,83.1,Nagpur,Active
EMP2346,Isha Bhosale,HR,Manager,Female,24-08-2024,,45581,71.3,Mumbai,Active
EMP2347,Arjun Jain,Sales,Associate,Female,19-12-2020,30-07-2023,25396,74.6,Bengaluru,Exited
EMP2348,Amit Patel,Finance,Manager,Female,23-01-2021,,62025,70.8,Wardha,Active
EMP2349,Aditya Joshi,Admin,Executive,Male,04-12-2024,29-05-2025,59622,90.5,Chennai,Exited
EMP2349,Amit Mehta,HR,Manager,Male,26-11-2020,21-05-2021,,70.2,Mumbai,Exited
EMP2351,Rohan Verma,IT,Coordinator,Male,05-05-2020,,22613,70.6,Wardha,Active
EMP2352,Swati Choudhary,IT,Manager,Female,02-03-2022,06-05-2024,49151,88.4,Hyderabad,Exited
EMP2353,Nikhil Shinde,Operations,Analyst,Female,19-09-2020,22-10-2021,47339,89.1,Nagpur,Exited
EMP2354,Neha Kulkarni,Human Resource,Senior Executive,Male,16-02-2023,,74588,71.3,Chennai,Active
EMP2355,Sakshi Mehta,Finance,Analyst,Female,06-07-2023,,64260,82.6,Chennai,Active
EMP2356,Isha Shinde,Operations,Analyst,Male,11-05-2023,08-05-2024,70282,77.4,Delhi,Exited
EMP2357,Rohan Deshmukh,Admin,Senior Executive,Female,28-01-2023,19-04-2025,71504,76.4,Nagpur,Exited
EMP2358,Rahul Singh,Marketing,Executive,Male,27-01-2024,29-04-2026,72017,76.5,Indore,Exited
EMP2359,Ritika Ninawe,IT,Executive,Male,20-10-2024,,76062,81.6,Nagpur,Exited
EMP2360,Aadhya Choudhary,Human Resource,Associate,Female,05-07-2023,,37750,84.1,Nagpur,Active
EMP2361,Bhavna Reddy,sales,Executive,Male,13-12-2024,,30722,70.6,Mumbai,Active
EMP2362,Sneha Patel,sales,Analyst,Female,01-01-2023,,37739,95.2,Hyderabad,Active
EMP2363,Siddharth Jain,Admin,Senior Executive,Male,04-01-2024,31-07-2024,55976,94.1,Nagpur,Exited
EMP2364,Ritika Gupta,Human Resource,Analyst,Female,28-08-2023,,71697,91.0,Bengaluru,Active
EMP2365,Sakshi Joshi,hr,Analyst,Female,23-08-2020,,23161,84.2,Wardha,Exited
EMP2366,Sai Sharma,Admin,Executive,Female,24-01-2023,28-08-2023,76632,98.4,Hyderabad,Exited
EMP2367,Ritika Jain,hr,Analyst,Female,24-02-2023,,41230,90.3,Nagpur,Active
EMP2368,Vihaan Deshmukh,sales,Coordinator,Female,12-04-2022,,64492,70.5,Chennai,Active
EMP2369,Sai Mishra,Sales,Associate,Female,25-02-2021,08-10-2023,21072,97.2,Mumbai,Exited
EMP2370,Nikhil Joshi,Sales,Senior Executive,Female,13-12-2021,23-12-2022,23302,89.8,Hyderabad,Exited
EMP2371,Vikas Verma,Human Resource,Associate,Male,13-02-2019,,57676,97.1,Chennai,Active
EMP2372,Neha Verma,Sales,Associate,Female,17-03-2023,21-09-2024,73641,74.0,Hyderabad,Exited
EMP2373,Shreya Kulkarni,Marketing,Associate,Male,01-03-2021,,28919,94.2,Hyderabad,Exited
EMP2374,Deepak Nair,hr,Analyst,Male,05-04-2019,,32031,75.3,Pune,Active
EMP2375,Arjun Choudhary,Finance,Manager,Male,24-12-2019,,19264,92.1,Hyderabad,Active
EMP2376,Deepak Bhosale,hr,Coordinator,Male,01-10-2020,04-10-2021,31871,71.7,Nagpur,Exited
EMP2377,Ananya Patel,Human Resource,Associate,Male,11-01-2020,,18503,76.3,Pune,Active
EMP2378,Neha Jain,Marketing,Coordinator,Male,28-02-2021,25-03-2023,82920,84.1,Mumbai,Exited
EMP2379,Isha Ninawe,Marketing,Analyst,Female,26-01-2019,,41049,74.3,Indore,Active
EMP2380, Rohan Deshmukh ,hr,Senior Executive,Male,07-11-2019,,42516,74.9,Bengaluru,Active
EMP2381,Siddharth Pawar,Marketing,Senior Executive,Female,15-03-2022,,73905,92.1,Indore,Active
EMP2382,Aarav Kulkarni,Sales,Executive,Female,22-10-2020,,26076,80.3,Mumbai,Active
EMP2383,Siddharth Pawar,hr,Senior Executive,Female,01-01-2024,,29564,90.9,Pune,Active
EMP2384,Rohan Kulkarni,sales,Associate,Female,21-01-2024,25-06-2025,66554,92.9,Hyderabad,Exited
EMP2385,Vikas Deshmukh,Finance,Associate,Female,29-11-2020,,64254,96.4,Hyderabad,Active
EMP2386,Swati Patil,Operations,Associate,Male,17-03-2024,,68536,96.2,Hyderabad,Exited
EMP2387,Neha Gupta,IT,Manager,Male,06-02-2023,,74935,74.5,Nagpur,Active
EMP2388,Ananya Singh,HR,Analyst,Male,22-05-2023,,62212,84.9,Nagpur,Exited
EMP2389,Priya Mehta,Sales,Coordinator,Female,21-07-2021,,81771,83.0,Nagpur,Active
EMP2390,Rahul Verma,sales,Manager,Female,10-03-2020,,60373,88.2,Nagpur,Active
EMP2391,Diya Nair,Operations,Senior Executive,Female,05-06-2021,16-05-2022,38788,90.5,Chennai,Exited
EMP2392,Siddharth Singh,Admin,Senior Executive,Female,14-06-2020,31-07-2021,34794,71.9,Wardha,Exited
EMP2393,Pooja Pawar,Finance,Manager,Female,07-05-2021,24-12-2023,58964,93.6,Indore,Exited
EMP2394,Sneha Choudhary,sales,Manager,Male,07-03-2021,,60183,91.2,Delhi,Active
EMP2394,Manoj Joshi,Operations,Coordinator,Male,08-04-2024,,59085,81.5,Nagpur,Active
EMP2396,Siddharth Jain,hr,Executive,Female,07-12-2024,17-07-2027,52866,81.7,Delhi,Exited
EMP2397,Kiran Kulkarni,Human Resource,Analyst,Male,30-01-2023,,80094,89.0,Hyderabad,Active
EMP2398,Pooja Bhosale,Operations,Coordinator,Male,21-08-2020,29-01-2022,59178,94.7,Delhi,Exited
EMP2399,Swati Bhosale,Admin,Coordinator,Female,08-05-2020,30-06-2022,43551,77.4,Chennai,Exited
EMP2400,Kavya Sharma,Sales,Senior Executive,Male,05-12-2021,,,70.9,Chennai,Active
EMP2401,Aditya Mishra,Operations,Coordinator,Female,27-08-2020,17-04-2022,38575,92.8,Pune,Exited
EMP2402,Swati Kulkarni,Operations,Senior Executive,Male,04-02-2022,,77419,87.6,Hyderabad,Active
EMP2403,Aarav Singh,HR,Coordinator,Male,30-08-2022,17-08-2023,67155,88.9,Hyderabad,Exited
EMP2404,Neha Ninawe,sales,Coordinator,Male,22-05-2019,03-08-2021,23161,91.7,Nagpur,Exited
EMP2405,Rahul Patel,hr,Coordinator,Male,27-07-2020,,31402,98.2,Delhi,Active
EMP2406,Aditya Mishra,sales,Senior Executive,Male,17-10-2022,,72085,84.8,Indore,Active
EMP2407,Vivaan Nair,IT,Analyst,Female,10-06-2023,,29727,74.8,Bengaluru,Active
EMP2408,Diya Joshi,HR,Associate,Male,10-04-2019,,47559,71.3,Delhi,Active
EMP2409,Arjun Gupta,Marketing,Executive,Female,01-08-2022,10-06-2024,69879,84.8,Chennai,Exited
EMP2410,Vikas Patel,HR,Analyst,Female,30-03-2021,,45372,70.2,Pune,Active
EMP2411,Rohan Mishra,Marketing,Manager,Female,03-11-2020,,18963,78.0,Hyderabad,Exited
EMP2412,Amit Patil,Human Resource,Associate,Male,05-04-2021,04-04-2022,52123,89.5,Wardha,Exited
EMP2413,Aarav Shinde,Admin,Executive,Female,27-09-2024,,32770,94.1,Delhi,Exited
EMP2414,Ananya Choudhary,Sales,Coordinator,Female,27-05-2021,20-08-2021,48121,76.5,Mumbai,Exited
EMP2415,Priya Sharma,Finance,Manager,Female,11-01-2021,,68930,83.7,Chennai,Exited
EMP2416,Siddharth Ninawe,Operations,Executive,Male,20-05-2024,03-05-2026,50573,96.5,Mumbai,Exited
EMP2417,Siddharth Verma,HR,Associate,Female,28-01-2022,,57773,91.9,Nagpur,Active
EMP2418,Vihaan Verma,sales,Manager,Female,31-05-2021,,73465,72.3,Chennai,Active
EMP2419,Nikhil Sharma,Sales,Analyst,Female,24-05-2019,,57590,83.7,Delhi,Active
EMP2420,Vihaan Sharma,Operations,Executive,Male,16-12-2020,,32756,83.7,Indore,Active
EMP2421,Aadhya Kulkarni,HR,Analyst,Male,18-05-2024,,38092,81.9,Chennai,Active
EMP2422,Aarav Verma,Operations,Manager,Male,07-11-2023,20-12-2023,23771,98.8,Bengaluru,Exited
EMP2423,Sakshi Yadav,Operations,Analyst,Male,10-04-2021,,53646,90.7,Mumbai,Exited
EMP2424,Nikhil Verma,Admin,Senior Executive,Female,19-11-2023,20-12-2025,24198,72.7,Hyderabad,Exited
EMP2425,Isha Reddy,Marketing,Senior Executive,Female,02-11-2020,17-12-2021,37096,82.2,Chennai,Exited
EMP2426,Pooja Shinde,sales,Manager,Female,12-04-2022,,82816,80.8,Chennai,Active
EMP2427,Aditya Bhosale,Sales,Associate,Male,17-07-2020,07-06-2022,79152,96.7,Hyderabad,Exited
EMP2428,Amit Gupta,Admin,Analyst,Female,31-10-2022,,36287,72.5,Chennai,Active
EMP2429,Ritika Singh,Marketing,Senior Executive,Male,21-06-2019,,18529,92.2,Hyderabad,Active
EMP2430,Rahul Singh,sales,Analyst,Female,10-03-2023,26-07-2025,69485,92.5,Pune,Exited
EMP2431,Diya Shinde,Human Resource,Executive,Female,10-02-2021,,84127,74.3,Pune,Active
EMP2432,Sakshi Yadav,Finance,Analyst,Male,22-07-2023,25-02-2025,30659,70.5,Bengaluru,Exited
EMP2433,Vihaan Deshmukh,Human Resource,Associate,Male,20-10-2019,,51218,82.7,Hyderabad,Active
EMP2434,Akash Patil,HR,Associate,Female,14-05-2022,12-01-2023,57817,89.1,Mumbai,Exited
EMP2435,Akash Reddy,HR,Associate,Male,09-08-2024,27-05-2025,80075,82.7,Hyderabad,Exited
EMP2436,Akash Reddy,HR,Executive,Female,06-04-2023,,81890,77.6,Pune,Active
EMP2437,Aditya Joshi,hr,Executive,Female,06-02-2024,09-11-2024,79509,79.3,Wardha,Exited
EMP2438,Ananya Bhosale,IT,Coordinator,Male,24-01-2020,,34827,98.1,Wardha,Active
EMP2439,Aditya Nair,Human Resource,Senior Executive,Male,12-03-2024,13-05-2025,24385,90.9,Wardha,Exited
EMP2439, Sai Shinde ,Sales,Coordinator,Female,28-10-2020,,56048,82.8,Nagpur,Active
EMP2441,Manoj Patel,Finance,Manager,Male,28-05-2024,,68764,93.2,Mumbai,Exited
EMP2442,Priya Ninawe,Finance,Manager,Male,24-10-2022,,76283,73.0,Nagpur,Exited
EMP2443,Arjun Bhosale,Admin,Executive,Female,07-04-2019,28-07-2021,74357,89.0,Pune,Exited
EMP2444,Kavya Reddy,HR,Executive,Male,16-02-2022,24-05-2023,26773,77.9,Hyderabad,Exited
EMP2445,Rahul Patil,Marketing,Executive,Male,23-09-2021,,33861,72.6,Nagpur,Active
EMP2446,Akash Deshmukh,Operations,Coordinator,Female,10-03-2023,25-06-2025,42315,73.5,Mumbai,Exited
EMP2447,Diya Deshmukh,Human Resource,Executive,Female,15-05-2022,,69211,71.8,Mumbai,Active
EMP2448,Vihaan Nair,Sales,Analyst,Female,13-12-2024,,57759,97.6,Wardha,Active
EMP2449,Kiran Deshmukh,Finance,Associate,Male,28-04-2024,06-09-2024,40599,74.4,Nagpur,Exited
EMP2450,Deepak Nair,Human Resource,Analyst,Female,06-10-2019,18-01-2020,,95.2,Hyderabad,Exited
EMP2451,Diya Kulkarni,IT,Associate,Male,02-09-2019,,60006,75.8,Hyderabad,Exited
EMP2452,Neha Shinde,Admin,Coordinator,Female,09-07-2021,,80831,89.4,Nagpur,Active
EMP2453,Diya Bhosale,Marketing,Associate,Male,24-03-2022,10-07-2023,22051,86.9,Nagpur,Exited
EMP2454,Bhavna Verma,sales,Senior Executive,Female,10-02-2022,,62758,97.6,Wardha,Exited
EMP2455,Amit Reddy,IT,Senior Executive,Male,16-07-2020,24-07-2022,82182,77.5,Bengaluru,Exited
EMP2456,Swati Kulkarni,Sales,Senior Executive,Male,04-10-2024,,59032,87.0,Hyderabad,Active
EMP2457,Priya Deshmukh,sales,Manager,Male,21-10-2024,,73554,93.0,Nagpur,Exited
EMP2458,Kiran Yadav,Finance,Coordinator,Male,20-01-2023,,78645,73.5,Bengaluru,Exited
EMP2459,Nikhil Joshi,Finance,Senior Executive,Male,13-10-2022,,83136,81.7,Bengaluru,Active
EMP2460,Swati Choudhary,Operations,Coordinator,Male,30-10-2022,,51387,77.6,Chennai,Active
EMP2461,Manoj Mehta,IT,Senior Executive,Female,14-01-2019,,42763,83.6,Indore,Active
EMP2462,Rohan Kulkarni,Marketing,Executive,Female,19-09-2023,,52825,88.8,Wardha,Active
EMP2463,Siddharth Singh,Operations,Executive,Female,26-11-2023,17-05-2024,41737,92.8,Mumbai,Exited
EMP2464,Vivaan Patel,Sales,Manager,Female,16-03-2020,,30568,76.1,Mumbai,Exited
EMP2465,Aarav Singh,sales,Coordinator,Female,09-02-2022,02-11-2022,46893,97.8,Hyderabad,Exited
EMP2466,Manoj Joshi,Human Resource,Analyst,Male,05-04-2019,27-10-2019,68236,98.6,Pune,Exited
EMP2467,Rohan Bhosale,Sales,Analyst,Female,14-06-2024,,30541,76.6,Wardha,Active
EMP2468,Siddharth Ninawe,Human Resource,Manager,Female,21-06-2021,,49296,83.1,Chennai,Exited
EMP2469,Isha Deshmukh,Finance,Manager,Female,16-02-2020,,71547,83.3,Chennai,Active
EMP2470,Deepak Bhosale,IT,Associate,Female,05-04-2019,,82424,79.7,Wardha,Exited
EMP2471,Amit Bhosale,IT,Analyst,Male,17-12-2023,,66884,88.0,Chennai,Active
EMP2472,Sai Patil,Finance,Manager,Female,11-06-2021,17-04-2022,50606,97.0,Chennai,Exited
EMP2473,Siddharth Reddy,HR,Manager,Male,26-09-2021,,77276,81.7,Hyderabad,Active
EMP2474,Pooja Patil,HR,Executive,Female,03-07-2024,19-02-2027,73592,77.6,Delhi,Exited
EMP2475,Aadhya Mishra,Sales,Analyst,Male,14-05-2024,,40091,95.4,Chennai,Active
EMP2476,Pooja Verma,Finance,Coordinator,Male,04-01-2020,,30108,77.5,Indore,Active
EMP2477,Swati Kulkarni,Operations,Senior Executive,Male,02-09-2020,,75133,76.9,Bengaluru,Exited
EMP2478,Sai Nair,hr,Coordinator,Male,07-08-2021,,24834,78.6,Wardha,Active
EMP2479,Kavya Ninawe,Finance,Executive,Male,12-03-2019,,28098,78.1,Nagpur,Active
EMP2480,Vikas Singh,Operations,Coordinator,Male,20-02-2023,,38017,77.4,Mumbai,Active
EMP2481,Sneha Ninawe,Sales,Coordinator,Male,03-10-2024,,83655,81.8,Nagpur,Active
EMP2482,Vivaan Reddy,Human Resource,Coordinator,Female,25-06-2020,,66128,83.9,Wardha,Active
EMP2483,Sai Singh,Finance,Associate,Male,25-10-2020,,26791,70.0,Wardha,Active
EMP2484,Amit Reddy,IT,Coordinator,Female,13-07-2023,03-04-2026,64391,92.5,Indore,Exited
EMP2484,Swati Pawar,Human Resource,Analyst,Male,22-08-2024,,22773,88.0,Hyderabad,Exited
EMP2486,Manoj Yadav,hr,Senior Executive,Female,17-08-2023,02-10-2024,21129,76.0,Mumbai,Exited
EMP2487,Ananya Pawar,Human Resource,Associate,Male,17-01-2024,,57580,74.3,Delhi,Active
EMP2488,Ritika Shinde,Sales,Analyst,Female,16-06-2024,04-11-2025,66702,73.9,Mumbai,Exited
EMP2489,Diya Gupta,hr,Associate,Female,25-04-2022,,78960,72.3,Bengaluru,Exited
EMP2490,Pooja Nair,Marketing,Executive,Female,08-05-2024,,80843,79.9,Bengaluru,Active
EMP2491,Swati Nair,Human Resource,Manager,Female,15-02-2019,,37128,71.8,Indore,Active
EMP2492,Ananya Nair,sales,Senior Executive,Female,09-04-2019,03-08-2021,78331,78.5,Mumbai,Exited
EMP2493,Kiran Nair,Admin,Manager,Male,20-05-2020,05-09-2021,22739,100.0,Nagpur,Exited
EMP2494,Swati Patil,sales,Executive,Female,07-12-2023,,43733,78.3,Delhi,Exited
EMP2495,Vivaan Verma,Sales,Associate,Male,19-02-2019,,43492,82.5,Nagpur,Active
EMP2496,Kavya Mehta,Admin,Executive,Male,11-11-2021,,18074,95.8,Bengaluru,Active
EMP2497,Shreya Reddy,hr,Executive,Male,16-06-2021,01-01-2022,82681,90.1,Hyderabad,Exited
EMP2498,Siddharth Mishra,Operations,Manager,Female,23-11-2021,22-11-2022,38394,94.2,Delhi,Exited
EMP2499,Diya Sharma,IT,Associate,Female,02-06-2024,05-12-2025,57396,71.5,Bengaluru,Exited
EMP2500, Kiran Kulkarni ,hr,Analyst,Female,29-08-2020,,,97.2,Pune,Active
EMP2501,Sakshi Mehta,Marketing,Senior Executive,Male,26-01-2023,29-04-2024,61412,77.3,Wardha,Exited
EMP2502,Swati Patel,sales,Associate,Female,22-08-2019,06-12-2020,38191,99.4,Hyderabad,Exited
EMP2503,Pooja Singh,Sales,Coordinator,Male,23-08-2021,07-02-2023,69949,82.2,Delhi,Exited
EMP2504,Priya Joshi,Admin,Coordinator,Female,06-11-2020,,60879,95.6,Pune,Exited
EMP2505,Aditya Patel,HR,Executive,Male,06-09-2020,08-01-2021,37908,84.1,Mumbai,Exited
EMP2506,Arjun Yadav,sales,Analyst,Female,03-01-2023,,23299,79.9,Mumbai,Active
EMP2507,Rohan Patel,HR,Associate,Female,01-01-2019,,40273,73.2,Bengaluru,Active
EMP2508,Siddharth Nair,hr,Associate,Female,11-03-2022,,26512,74.7,Indore,Active
EMP2509,Vihaan Reddy,Admin,Manager,Male,05-07-2021,,62388,90.8,Wardha,Exited
EMP2510,Pooja Nair,Sales,Senior Executive,Female,17-04-2022,24-12-2024,48818,76.3,Wardha,Exited
EMP2511,Arjun Gupta,HR,Analyst,Male,22-11-2019,,33429,99.9,Nagpur,Active
EMP2512,Arjun Patel,Sales,Associate,Female,24-09-2022,28-10-2024,81123,73.7,Indore,Exited
EMP2513,Shreya Choudhary,Sales,Associate,Male,09-05-2021,15-06-2022,38516,80.4,Mumbai,Exited
EMP2514,Vivaan Kulkarni,IT,Associate,Male,03-02-2021,16-04-2022,60412,94.5,Chennai,Exited
EMP2515,Akash Jain,Admin,Senior Executive,Female,23-01-2021,,39519,72.8,Hyderabad,Active
EMP2516,Arjun Verma,Human Resource,Manager,Male,10-09-2021,26-04-2024,44510,82.5,Mumbai,Exited
EMP2517,Nikhil Mishra,sales,Coordinator,Male,08-03-2023,,81281,76.3,Hyderabad,Exited
EMP2518,Akash Nair,Sales,Associate,Male,14-12-2024,09-09-2026,43776,83.6,Indore,Exited
EMP2519,Priya Mehta,Operations,Associate,Female,02-07-2019,21-09-2020,26231,97.9,Delhi,Exited
EMP2520,Swati Jain,Admin,Analyst,Female,01-07-2021,,23073,81.8,Mumbai,Exited
EMP2521,Amit Joshi,HR,Associate,Male,27-06-2021,,18294,98.8,Bengaluru,Exited
EMP2522,Vikas Mehta,IT,Associate,Male,08-03-2019,14-02-2021,24710,86.0,Indore,Exited
EMP2523,Priya Singh,Finance,Executive,Female,13-05-2023,,44248,72.4,Delhi,Exited
EMP2524,Rahul Sharma,hr,Manager,Female,15-06-2020,,56314,82.5,Chennai,Exited
EMP2525,Ananya Ninawe,sales,Executive,Male,04-02-2020,11-09-2021,26990,96.2,Mumbai,Exited
EMP2526,Diya Patel,Sales,Senior Executive,Male,03-01-2021,,77151,85.0,Indore,Active
EMP2527,Isha Nair,hr,Senior Executive,Male,25-05-2024,23-06-2025,30062,81.6,Delhi,Exited
EMP2528,Vikas Kulkarni,HR,Analyst,Female,20-12-2019,,39271,74.8,Indore,Active
EMP2529,Ananya Reddy,sales,Executive,Female,03-05-2019,21-08-2021,74675,76.4,Delhi,Exited
EMP2529,Siddharth Reddy,Admin,Coordinator,Female,02-10-2019,,82798,81.6,Hyderabad,Active
EMP2531,Ananya Verma,HR,Coordinator,Female,30-01-2024,,18487,70.5,Hyderabad,Active
EMP2532,Nikhil Jain,IT,Executive,Male,31-01-2019,28-05-2019,35574,87.8,Wardha,Exited
EMP2533,Rahul Mehta,Marketing,Manager,Female,27-10-2022,,22257,77.4,Indore,Active
EMP2534,Manoj Pawar,Sales,Senior Executive,Male,09-06-2019,,25197,90.9,Chennai,Active
EMP2535,Arjun Kulkarni,sales,Executive,Female,15-08-2023,,65682,79.3,Bengaluru,Active
EMP2536,Kavya Sharma,HR,Analyst,Male,13-03-2022,,30199,80.9,Pune,Exited
EMP2537,Aadhya Jain,sales,Coordinator,Male,21-05-2020,,45827,76.9,Bengaluru,Active
EMP2538,Priya Mehta,Marketing,Executive,Female,23-11-2019,26-10-2021,56999,92.6,Mumbai,Exited
EMP2539,Priya Pawar,hr,Executive,Male,27-09-2022,16-03-2023,27010,73.2,Wardha,Exited
EMP2540,Vivaan Reddy,sales,Analyst,Male,21-07-2023,,52640,72.5,Nagpur,Active
EMP2541,Sai Choudhary,hr,Analyst,Male,10-03-2019,,34601,99.7,Mumbai,Exited
EMP2542,Akash Nair,Sales,Analyst,Female,07-02-2021,08-05-2021,74324,75.8,Indore,Exited
EMP2543,Priya Mishra,Human Resource,Analyst,Male,15-07-2023,03-06-2024,53305,91.2,Bengaluru,Exited
EMP2544,Nikhil Bhosale,Operations,Coordinator,Male,06-01-2019,,71155,92.4,Nagpur,Active
EMP2545,Rohan Ninawe,Admin,Manager,Male,06-05-2020,,35360,76.9,Delhi,Active
EMP2546,Shreya Verma,hr,Senior Executive,Male,05-06-2023,,46591,87.2,Delhi,Active
EMP2547,Sakshi Singh,HR,Analyst,Female,21-08-2023,,62742,74.3,Pune,Active
EMP2548,Deepak Mishra,sales,Associate,Male,11-08-2023,06-08-2025,54053,95.7,Nagpur,Exited
EMP2549,Ananya Patil,sales,Associate,Female,09-02-2021,,82213,83.1,Bengaluru,Active
EMP2550,Aarav Pawar,Operations,Manager,Female,11-10-2020,,,85.7,Delhi,Active
EMP2551,Kavya Singh,Sales,Executive,Female,30-07-2020,,73856,93.6,Indore,Exited
EMP2552,Aditya Choudhary,Operations,Manager,Female,25-11-2022,29-03-2024,44335,95.2,Chennai,Exited
EMP2553,Aadhya Ninawe,Operations,Manager,Female,22-06-2021,08-08-2021,48726,81.5,Indore,Exited
EMP2554,Amit Gupta,hr,Senior Executive,Female,01-01-2022,07-01-2024,30954,92.4,Mumbai,Exited
EMP2555,Aditya Choudhary,hr,Manager,Male,15-09-2021,,50020,88.8,Indore,Exited
EMP2556,Aarav Gupta,HR,Analyst,Male,02-09-2022,03-10-2022,81048,73.3,Bengaluru,Exited
EMP2557,Shreya Pawar,Sales,Manager,Female,18-01-2022,,70684,72.9,Wardha,Active
EMP2558,Siddharth Deshmukh,Finance,Senior Executive,Female,23-08-2022,,62059,92.8,Indore,Active
EMP2559,Sneha Reddy,Finance,Executive,Male,31-10-2023,,27996,76.9,Mumbai,Active
EMP2560, Ananya Shinde ,IT,Manager,Female,31-12-2024,,31449,91.6,Delhi,Active
EMP2561,Shreya Deshmukh,Finance,Senior Executive,Male,28-02-2023,,22799,97.5,Chennai,Active
EMP2562,Vihaan Kulkarni,Admin,Senior Executive,Male,17-01-2024,,30252,88.4,Pune,Active
EMP2563,Kiran Kulkarni,Admin,Associate,Female,08-01-2025,,23789,86.2,Mumbai,Active
EMP2564,Swati Reddy,Finance,Coordinator,Male,14-08-2023,,84021,97.7,Bengaluru,Exited
EMP2565,Aarav Pawar,sales,Manager,Male,01-01-2023,18-07-2023,21525,99.4,Mumbai,Exited
EMP2566,Akash Kulkarni,Finance,Manager,Male,05-12-2020,,48699,92.0,Delhi,Active
EMP2567,Manoj Deshmukh,Finance,Analyst,Male,27-06-2020,04-06-2022,76912,70.9,Delhi,Exited
EMP2568,Pooja Yadav,IT,Associate,Female,22-09-2020,,38849,70.2,Hyderabad,Active
EMP2569,Vivaan Mehta,Human Resource,Analyst,Male,18-09-2023,,29118,72.2,Chennai,Active
EMP2570,Vihaan Pawar,Finance,Associate,Male,11-11-2020,11-12-2022,61260,94.9,Indore,Exited
EMP2571,Akash Choudhary,Finance,Senior Executive,Female,14-01-2024,,76336,77.8,Delhi,Exited
EMP2572,Swati Sharma,Finance,Executive,Male,21-07-2023,18-02-2025,78931,93.9,Nagpur,Exited
EMP2573,Ritika Verma,Finance,Associate,Male,25-12-2024,,80825,71.6,Nagpur,Active
EMP2574,Vikas Joshi,Human Resource,Coordinator,Male,12-09-2021,,84639,77.2,Indore,Active
EMP2574,Aditya Jain,Marketing,Analyst,Male,19-01-2020,,35849,82.8,Delhi,Exited
EMP2576,Arjun Joshi,hr,Executive,Female,22-10-2024,,75979,91.6,Indore,Active
EMP2577,Aditya Jain,Operations,Executive,Male,05-11-2020,15-11-2021,21926,93.4,Mumbai,Exited
